YEAR,MONTH,PRCP,TMAX,TMIN,TMED,TSUN
2009,0,47.6,5.1,0.1,2.6,52.57
2009,1,56.8,6.8,1.4,4.0,62.95
2009,2,44.0,11.0,2.3,6.7,131.65
2009,3,8.1,15.4,5.6,10.5,204.0
2009,4,35.3,17.6,7.9,12.8,221.95
2009,5,35.5,19.7,9.6,14.6,214.82
2009,6,91.9,21.9,11.8,16.9,212.5
2009,7,14.5,24.0,12.2,18.1,229.03
2009,8,18.3,19.6,10.5,15.1,160.37
2009,9,49.9,15.1,7.7,11.4,83.35
2009,10,106.2,11.7,6.0,8.9,90.49
2009,11,98.1,5.9,0.6,3.3,61.83
2010,0,53.1,3.3,-1.4,0.9,51.45
2010,1,89.9,5.2,-0.4,2.4,56.93
2010,2,30.4,10.0,2.3,6.2,114.02
2010,3,21.0,13.9,3.3,8.6,217.92
2010,4,20.6,15.3,5.0,10.2,206.11
2010,5,21.0,20.7,9.5,15.1,228.77
2010,6,53.1,24.1,13.2,18.6,196.08
2010,7,115.5,20.7,11.8,16.2,140.98
2010,8,72.1,18.0,9.8,13.9,130.42
2010,9,52.4,14.0,7.8,10.9,101.78
2010,10,65.6,7.9,2.9,5.4,52.55
2010,11,23.7,2.6,-2.4,0.1,47.06
2011,0,65.2,6.6,1.9,4.2,37.02
2011,1,38.2,8.7,3.5,6.1,37.42
2011,2,5.8,10.4,2.3,6.4,109.98
2011,3,6.1,17.7,6.0,11.9,224.42
2011,4,15.3,18.6,7.9,13.3,243.33
2011,5,76.9,20.3,9.5,14.9,227.04
2011,6,64.1,19.7,10.7,15.2,165.06
2011,7,54.8,21.0,11.8,16.4,166.08
2011,8,24.1,20.6,11.1,15.8,191.84
2011,9,27.2,16.9,9.0,13.0,167.37
2011,10,24.1,12.5,6.2,9.3,75.54
2011,11,73.9,8.5,2.5,5.5,76.46
2012,0,45.1,8.5,2.2,5.3,72.36
2012,1,15.2,6.9,0.1,3.5,95.58
2012,2,49.1,12.3,2.7,7.5,158.77
2012,3,124.9,11.5,3.4,7.5,142.36
2012,4,51.2,16.8,7.8,12.3,167.28
2012,5,76.4,18.0,9.5,13.8,162.28
2012,6,103.8,20.3,11.4,15.9,176.37
2012,7,42.8,22.8,12.6,17.7,195.94
2012,8,39.5,18.5,8.5,13.5,194.65
2012,9,90.2,13.0,6.8,9.9,92.73
2012,10,58.3,9.8,3.6,6.7,83.55
2012,11,123.6,7.5,1.9,4.7,51.15
2013,0,49.9,5.4,-0.1,2.7,63.85
2013,1,38.3,5.0,0.1,2.5,52.19
2013,2,62.2,5.2,0.0,2.6,69.71
2013,3,28.5,12.3,3.3,7.8,209.52
2013,4,46.8,15.9,6.2,11.0,207.22
2013,5,25.5,18.5,8.8,13.6,175.62
2013,6,19.3,23.4,12.4,17.9,265.18
2013,7,43.0,23.1,12.6,17.9,230.01
2013,8,47.9,18.3,9.6,14.0,159.63
2013,9,97.1,15.4,9.5,12.5,92.28
2013,10,58.0,8.9,3.4,6.2,74.57
2013,11,64.2,8.8,2.8,5.8,69.84
2014,0,88.8,8.5,2.5,5.5,70.25
2014,1,73.7,9.4,3.3,6.4,111.32
2014,2,16.4,13.0,3.3,8.2,177.04
2014,3,13.6,15.1,6.7,10.9,174.56
2014,4,108.0,17.5,8.9,13.2,201.46
2014,5,34.2,20.3,9.4,14.9,217.96
2014,6,50.2,23.1,13.5,18.3,239.19
2014,7,77.9,20.8,10.8,15.8,215.69
2014,8,16.7,19.7,11.1,15.4,143.31
2014,9,78.5,16.4,10.0,13.2,127.43
2014,10,104.0,11.3,6.3,8.8,53.52
2014,11,62.5,7.9,2.6,5.3,84.44
2015,0,57.9,7.1,0.8,4.0,72.31
2015,1,37.3,7.1,0.8,4.0,94.57
2015,2,22.9,10.7,2.6,6.7,161.96
2015,3,20.1,14.0,3.8,8.9,219.01
2015,4,47.0,16.7,7.1,11.9,207.59
2015,5,23.5,19.9,8.6,14.2,250.06
2015,6,101.6,22.1,12.1,17.1,219.48
2015,7,68.8,22.0,12.1,17.0,181.76
2015,8,62.8,17.0,8.7,12.9,181.07
2015,9,38.2,14.1,7.6,10.9,105.09
2015,10,79.1,12.4,6.1,9.3,51.93
2015,11,51.0,12.3,7.3,9.8,50.39
2016,0,71.2,8.1,1.9,5.0,63.5
2016,1,30.2,8.2,1.4,4.8,86.8
2016,2,65.3,9.5,2.2,5.8,135.8
2016,3,72.1,11.8,3.4,7.6,190.5
2016,4,48.3,17.8,8.4,13.1,228.8
2016,5,107.6,19.7,10.5,15.1,144.5
2016,6,47.7,22.5,12.8,17.6,224.1
2016,7,35.9,23.4,12.3,17.8,240.2
2016,8,46.1,21.5,12.8,17.2,158.8
2016,9,28.0,14.8,7.9,11.3,108.3
2016,10,90.1,9.3,2.9,6.1,90.8
2016,11,20.4,8.9,2.9,5.9,59.8
2017,0,45.81,6.2,0.2,3.2,81.6
2017,1,42.19,8.7,3.6,6.1,48.26
2017,2,25.88,12.9,4.7,8.8,139.57
2017,3,13.9,13.9,4.4,9.1,197.63
2017,4,72.11,18.9,9.4,14.1,193.43
2017,5,56.28,21.9,11.6,16.7,240.52
2017,6,89.72,21.7,13.0,17.4,189.7
2017,7,63.56,21.5,11.3,16.4,189.82
2017,8,42.55,17.8,9.6,13.7,123.48
2017,9,17.88,15.9,9.4,12.7,93.22
2017,10,39.2,9.6,3.5,6.5,89.63
2017,11,120.2,7.1,2.0,4.6,67.14
